0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1695,0.88635,E5/Lebuhraya Shah Alam/Exit 513,+,0.76,TR,30.51,30.51,48.4,3.14159,2020-08-03T00:54:47Z,Jalan Awan Besar,4655454c-d04e-4fb0-87a8-92974d334f53,F05-01694,F05-01694_2020-08-03T00:54:47Z,
1702,0.03998,Jalan Genting Kelang,+,0.81,TR,26.1,26.1,22.3,0.0,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,4f531ff5-620b-479c-b5c9-eea1e5949462,F05-01698,F05-01698_2020-08-03T00:54:47Z,
1701,1.0005,Jalan Ayer Keroh,+,0.82,TR,26.99,26.99,26.7,0.0,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,4f531ff5-620b-479c-b5c9-eea1e5949462,F05-01698,F05-01698_2020-08-03T00:54:47Z,
1700,0.08082,Jalan Ayer Panas,+,0.7,TR,30.0,30.0,31.6,0.0,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,4f531ff5-620b-479c-b5c9-eea1e5949462,F05-01698,F05-01698_2020-08-03T00:54:47Z,
1699,0.47884,E33/Lebuhraya Duta-Ulu Kelang,+,0.7,TR,34.0,34.0,40.5,1.15226,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,4f531ff5-620b-479c-b5c9-eea1e5949462,F05-01698,F05-01698_2020-08-03T00:54:47Z,
1705,0.09245,Jalan Semarak,+,0.7,TR,18.0,18.0,32.0,2.9,2020-08-03T00:54:47Z,Jalan Ayer Keroh,6bd07da4-8bbc-4aa5-a06b-28b60efe5c33,F05-01703,F05-01703_2020-08-03T00:54:47Z,
1704,0.61266,Jalan Ayer Jerneh,+,0.75,TR,27.18,27.18,34.6,1.70382,2020-08-03T00:54:47Z,Jalan Ayer Keroh,6bd07da4-8bbc-4aa5-a06b-28b60efe5c33,F05-01703,F05-01703_2020-08-03T00:54:47Z,
1704,0.04118,Jalan Ayer Jerneh,-,0.76,TR,28.84,28.84,34.1,0.88335,2020-08-03T00:54:47Z,Jalan Ayer Keroh,ac735e73-e7f9-4c67-a105-64f41596ac80,F05+01703,F05+01703_2020-08-03T00:54:47Z,
1705,0.66392,Jalan Semarak,-,0.77,TR,20.87,20.87,30.8,2.99884,2020-08-03T00:54:47Z,Jalan Ayer Keroh,ac735e73-e7f9-4c67-a105-64f41596ac80,F05+01703,F05+01703_2020-08-03T00:54:47Z,
1699,0.08535,E33/Lebuhraya Duta-Ulu Kelang,-,0.7,TR,26.0,26.0,30.6,0.69716,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,847d28b5-329f-495a-b24c-f26203fbdede,F05+01698,F05+01698_2020-08-03T00:54:47Z,
1700,0.39349,Jalan Ayer Panas,-,0.7,TR,31.0,31.0,36.5,0.91324,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,847d28b5-329f-495a-b24c-f26203fbdede,F05+01698,F05+01698_2020-08-03T00:54:47Z,
1701,0.08082,Jalan Ayer Keroh,-,0.7,TR,27.0,27.0,33.3,1.32132,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,847d28b5-329f-495a-b24c-f26203fbdede,F05+01698,F05+01698_2020-08-03T00:54:47Z,
1702,1.04049,Jalan Genting Kelang,-,0.71,TR,29.06,29.06,28.5,0.0,2020-08-03T00:54:47Z,Jalan Ayer Jerneh,847d28b5-329f-495a-b24c-f26203fbdede,F05+01698,F05+01698_2020-08-03T00:54:47Z,
1708,0.03777,Jalan Ayer Jerneh,+,0.7,TR,25.0,25.0,29.0,0.45977,2020-08-03T00:54:47Z,Jalan Ayer Panas,7e69e498-de7e-42a6-b5bb-9340f47430cb,F05-01706,F05-01706_2020-08-03T00:54:47Z,
1707,1.05188,Jalan Genting Kelang,+,0.7,TR,28.0,28.0,30.8,0.0,2020-08-03T00:54:47Z,Jalan Ayer Panas,7e69e498-de7e-42a6-b5bb-9340f47430cb,F05-01706,F05-01706_2020-08-03T00:54:47Z,
1707,0.02911,Jalan Genting Kelang,-,0.7,TR,28.0,28.0,28.1,0.0,2020-08-03T00:54:47Z,Jalan Ayer Panas,79f64d0e-5ff7-451a-9890-0c40b719b847,F05+01706,F05+01706_2020-08-03T00:54:47Z,
1708,1.06054,Jalan Ayer Jerneh,-,0.7,TR,28.0,28.0,28.8,0.0,2020-08-03T00:54:47Z,Jalan Ayer Panas,79f64d0e-5ff7-451a-9890-0c40b719b847,F05+01706,F05+01706_2020-08-03T00:54:47Z,
1674,0.06402,Jalan Dang Wangi,-,0.7,TR,33.0,33.0,36.5,0.18264,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1675,0.12508,E12/Lebuhraya Bertingkat Ampang (West),-,0.7,TR,44.0,44.0,46.0,0.57971,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1676,0.25055,Jalan Sultan Ismail,-,0.7,TR,18.0,18.0,33.9,2.9,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1677,0.63137,E12/Lebuhraya Bertingkat Ampang (East),-,0.71,TR,36.29,36.29,42.6,1.97556,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1678,0.17113,Jalan Yap Kwan Seng/Jalan P Ramlee,-,0.71,TR,29.54,29.54,35.7,1.17926,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1679,1.07397,Jalan Tun Razak,-,0.82,TR,15.81,15.81,"{'SS': [{'JF': 1.16111, 'LE': 0.37503, 'SP': 42.69, 'FF': 46.76, 'SU': 42.69}, {'JF': 9.004, 'LE': 0.69893, 'SP': 11.82, 'FF': 44.66, 'SU': 11.82}]}",45.4,8.64715,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z
2592,1.90737,Jalan Jelatek,-,0.79,TR,33.93,33.93,47.9,3.05409,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1680,1.48964,28/Jalan Lingkaran Tengah II,-,0.78,TR,36.1,36.1,52.7,3.44172,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6680,0.18774,Jalan Mamanda 1,-,0.73,TR,29.99,29.99,40.8,2.55226,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6681,0.42102,E12/Jalan Memanda 9/Lebuhraya Akleh/Ampang-KL Elevated Highway,-,0.73,TR,49.16,49.16,55.0,1.41616,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6682,0.46671,Jalan Dagang Besar,-,0.73,TR,43.38,43.38,49.3,1.60204,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6683,0.53625,Jalan Besar,-,0.77,TR,34.83,34.83,43.6,1.76392,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6684,0.5058,Jalan Ampang 4/Jalan Kosas Utama 2,-,0.82,TR,31.5,31.5,44.8,3.06616,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6685,0.56715,Jalan Wawasan Ampang/Jalan Kosas Utama,-,0.84,TR,31.94,31.94,48.0,3.62825,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
6686,0.57705,Jalan Desa Ampang,-,0.75,TR,38.26,38.26,46.1,1.40046,2020-08-03T00:54:47Z,Jalan Ampang,cc9a228f-9ff5-403a-98f3-c9aeec4fc283,F05+01673,F05+01673_2020-08-03T00:54:47Z,
1716,0.02656,Jalan Budiman,+,0.7,TR,29.0,29.0,32.0,0.0,2020-08-03T00:54:47Z,Jalan Bangsawan,e61dec0f-bc7e-4c2f-9fc1-20a98961f3d9,F05-01714,F05-01714_2020-08-03T00:54:47Z,
1715,0.08755,Jalan Jujur,+,0.7,TR,34.0,34.0,37.7,0.24756,2020-08-03T00:54:47Z,Jalan Bangsawan,e61dec0f-bc7e-4c2f-9fc1-20a98961f3d9,F05-01714,F05-01714_2020-08-03T00:54:47Z,
1713,0.26095,Jalan Travers,+,0.8,TR,54.43,54.43,60.0,1.23723,2020-08-03T00:54:47Z,Jalan Bangsar,5f056853-69ac-4b66-ad13-d03fd946048f,F05-01709,F05-01709_2020-08-03T00:54:47Z,
1712,0.67393,Jalan Maarof,+,0.82,TR,43.06,43.06,"{'SS': [{'JF': 0.80878, 'LE': 0.28082, 'SP': 56.36, 'FF': 60.0, 'SU': 56.36}, {'JF': 3.14159, 'LE': 0.39311, 'SP': 36.85, 'FF': 59.69, 'SU': 36.85}]}",59.8,3.7319,2020-08-03T00:54:47Z,Jalan Bangsar,5f056853-69ac-4b66-ad13-d03fd946048f,F05-01709,F05-01709_2020-08-03T00:54:47Z
1711,1.25236,Jalan Pantai Baharu,+,0.78,TR,54.2,57.91,54.2,0.0,2020-08-03T00:54:47Z,Jalan Bangsar,5f056853-69ac-4b66-ad13-d03fd946048f,F05-01709,F05-01709_2020-08-03T00:54:47Z,
1710,0.11535,2/Lebuhraya Persekutuan,+,0.71,TR,50.0,51.24,50.0,0.0,2020-08-03T00:54:47Z,Jalan Bangsar,5f056853-69ac-4b66-ad13-d03fd946048f,F05-01709,F05-01709_2020-08-03T00:54:47Z,
1715,0.03768,Jalan Jujur,-,0.75,TR,45.26,45.26,33.0,0.0,2020-08-03T00:54:47Z,Jalan Bangsawan,e9f04baf-d960-4359-a27e-e0df5f39c112,F05+01714,F05+01714_2020-08-03T00:54:47Z,
1716,0.07643,Jalan Budiman,-,0.77,TR,31.25,31.25,33.7,0.0,2020-08-03T00:54:47Z,Jalan Bangsawan,e9f04baf-d960-4359-a27e-e0df5f39c112,F05+01714,F05+01714_2020-08-03T00:54:47Z,
6686,0.1797,Jalan Desa Ampang,+,0.72,TR,38.92,38.92,40.0,0.0,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
6685,0.53064,Jalan Wawasan Ampang/Jalan Kosas Utama,+,0.77,TR,30.08,30.08,"{'SS': [{'JF': 0.0, 'LE': 0.2863, 'SP': 41.45, 'FF': 41.44, 'SU': 41.45}, {'JF': 3.14159, 'LE': 0.24433, 'SP': 22.77, 'FF': 36.27, 'SU': 22.77}]}",38.9,3.02191,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z
6684,0.50829,Jalan Ampang 4/Jalan Kosas Utama 2,+,0.72,TR,33.96,33.96,44.8,2.33285,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
6683,0.47671,Jalan Besar,+,0.71,TR,36.73,36.73,42.3,0.81042,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
6682,0.54821,Jalan Dagang Besar,+,0.76,TR,18.69,18.69,"{'SS': [{'JF': 8.44384, 'LE': 0.26552, 'SP': 15.93, 'FF': 40.24, 'SU': 15.93}, {'JF': 7.22551, 'LE': 0.28268, 'SP': 22.3, 'FF': 41.4, 'SU': 22.3}]}",40.8,8.17922,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z
6681,0.1162,E12/Jalan Memanda 9/Lebuhraya Akleh/Ampang-KL Elevated Highway,+,0.75,TR,30.42,30.42,46.0,3.64607,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
6680,0.73106,Jalan Mamanda 1,+,0.74,TR,42.96,42.96,50.6,2.01336,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
1680,0.66874,28/Jalan Lingkaran Tengah II,+,0.83,TR,35.14,35.14,55.2,4.18219,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
2592,1.3405,Jalan Jelatek,+,0.87,TR,36.82,36.82,"{'SS': [{'JF': 5.23579, 'LE': 0.61673, 'SP': 36.49, 'FF': 57.18, 'SU': 36.49}, {'JF': 2.00026, 'LE': 0.72376, 'SP': 37.11, 'FF': 43.66, 'SU': 37.11}]}",49.0,3.31349,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z
1679,1.66085,Jalan Tun Razak,+,0.8,TR,33.02,33.02,"{'SS': [{'JF': 4.71306, 'LE': 0.42512, 'SP': 35.09, 'FF': 52.82, 'SU': 35.09}, {'JF': 0.23142, 'LE': 0.30692, 'SP': 43.03, 'FF': 43.79, 'SU': 43.03}, {'JF': 5.63701, 'LE': 0.9288, 'SP': 29.91, 'FF': 48.39, 'SU': 29.91}]}",48.5,4.38303,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z
1678,1.12396,Jalan Yap Kwan Seng/Jalan P Ramlee,+,0.86,TR,24.01,24.01,"{'SS': [{'JF': 8.26339, 'LE': 0.5944, 'SP': 20.48, 'FF': 46.72, 'SU': 20.48}, {'JF': 2.49646, 'LE': 0.52954, 'SP': 29.79, 'FF': 36.65, 'SU': 29.79}]}",41.4,6.39922,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z
1677,0.01838,E12/Lebuhraya Bertingkat Ampang (East),+,0.72,TR,31.23,31.23,37.0,0.99961,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
1676,0.66781,Jalan Sultan Ismail,+,0.72,TR,26.74,26.74,37.7,2.81595,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
1675,0.21041,E12/Lebuhraya Bertingkat Ampang (West),+,0.7,TR,35.0,35.0,45.5,2.1978,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
1674,0.2086,Jalan Dang Wangi,+,0.7,TR,50.0,50.0,53.4,0.84893,2020-08-03T00:54:47Z,Jalan Ampang,09381bc2-942f-47b9-99e1-762ef44fc1a7,F05-01673,F05-01673_2020-08-03T00:54:47Z,
1718,0.02837,Jalan Imbi,-,0.7,TR,20.0,20.0,23.0,0.0,2020-08-03T00:54:47Z,Jalan Barat,3ddd3bc4-b1a8-4faa-8da7-866ccc4353d6,F05+01717,F05+01717_2020-08-03T00:54:47Z,
1719,0.16341,Jalan Melati,-,0.7,TR,23.0,23.0,26.7,0.34956,2020-08-03T00:54:47Z,Jalan Barat,3ddd3bc4-b1a8-4faa-8da7-866ccc4353d6,F05+01717,F05+01717_2020-08-03T00:54:47Z,
1721,0.49442,Jalan Kampung Pandan/Jalan Davis,-,0.7,TR,45.0,45.0,46.6,0.45779,2020-08-03T00:54:47Z,Jalan Barat,adc8b614-974d-4b0a-a645-a1c2a27c7101,F05+01720,F05+01720_2020-08-03T00:54:47Z,
1722,0.18049,Jalan Melati,-,0.7,TR,24.0,24.0,28.1,0.52194,2020-08-03T00:54:47Z,Jalan Barat,adc8b614-974d-4b0a-a645-a1c2a27c7101,F05+01720,F05+01720_2020-08-03T00:54:47Z,
1722,0.01769,Jalan Melati,+,0.7,TR,25.0,25.0,28.0,0.0,2020-08-03T00:54:47Z,Jalan Barat,da4dd2c4-f0e9-48c0-bd77-9d2f5fa10da9,F05-01720,F05-01720_2020-08-03T00:54:47Z,
1721,0.66183,Jalan Kampung Pandan/Jalan Davis,+,0.7,TR,38.0,38.0,41.1,0.03244,2020-08-03T00:54:47Z,Jalan Barat,da4dd2c4-f0e9-48c0-bd77-9d2f5fa10da9,F05-01720,F05-01720_2020-08-03T00:54:47Z,
1710,0.04667,2/Lebuhraya Persekutuan,-,0.79,TR,33.44,33.44,50.0,4.59419,2020-08-03T00:54:47Z,Jalan Bangsar,6630f356-dbc0-41cf-aabc-33ae7f330818,F05+01709,F05+01709_2020-08-03T00:54:47Z,
1711,0.55328,Jalan Pantai Baharu,-,0.7,TR,50.0,50.0,50.0,0.0,2020-08-03T00:54:47Z,Jalan Bangsar,6630f356-dbc0-41cf-aabc-33ae7f330818,F05+01709,F05+01709_2020-08-03T00:54:47Z,
1712,0.88078,Jalan Maarof,-,0.89,TR,31.85,31.85,49.1,3.8687,2020-08-03T00:54:47Z,Jalan Bangsar,6630f356-dbc0-41cf-aabc-33ae7f330818,F05+01709,F05+01709_2020-08-03T00:54:47Z,
1713,0.82726,Jalan Travers,-,0.95,TR,31.79,31.79,"{'SS': [{'JF': 8.22739, 'LE': 0.28253, 'SP': 21.31, 'FF': 47.7, 'SU': 21.31}, {'JF': 1.4196, 'LE': 0.54473, 'SP': 42.68, 'FF': 47.77, 'SU': 42.68}]}",47.7,4.67017,2020-08-03T00:54:47Z,Jalan Bangsar,6630f356-dbc0-41cf-aabc-33ae7f330818,F05+01709,F05+01709_2020-08-03T00:54:47Z
1726,0.08296,E5/Lebuhraya Shah Alam,+,0.81,TR,31.23,31.23,42.5,2.59524,2020-08-03T00:54:47Z,Jalan Barat,08659e31-4af3-4e0e-b616-1a817c975e41,F05-01723,F05-01723_2020-08-03T00:54:47Z,
1725,0.89838,Jalan Merah Caga,+,0.76,TR,47.15,47.15,49.8,0.7104,2020-08-03T00:54:47Z,Jalan Barat,08659e31-4af3-4e0e-b616-1a817c975e41,F05-01723,F05-01723_2020-08-03T00:54:47Z,
1724,0.96987,Lebuhraya Bukit Jalil,+,0.73,TR,43.24,43.24,51.9,1.45409,2020-08-03T00:54:47Z,Jalan Barat,08659e31-4af3-4e0e-b616-1a817c975e41,F05-01723,F05-01723_2020-08-03T00:54:47Z,
1724,0.11833,Lebuhraya Bukit Jalil,-,0.71,TR,35.09,35.09,36.6,0.0,2020-08-03T00:54:47Z,Jalan Barat,63133f68-601c-4f33-9c06-f5ea9b893762,F05+01723,F05+01723_2020-08-03T00:54:47Z,
1725,0.88806,Jalan Merah Caga,-,0.71,TR,47.68,47.68,46.8,0.0,2020-08-03T00:54:47Z,Jalan Barat,63133f68-601c-4f33-9c06-f5ea9b893762,F05+01723,F05+01723_2020-08-03T00:54:47Z,
1726,0.96656,E5/Lebuhraya Shah Alam,-,0.7,TR,46.0,46.0,49.6,0.96774,2020-08-03T00:54:47Z,Jalan Barat,63133f68-601c-4f33-9c06-f5ea9b893762,F05+01723,F05+01723_2020-08-03T00:54:47Z,
1737,0.02137,Jalan Beringin,+,0.71,TR,16.01,16.01,22.4,2.01716,2020-08-03T00:54:47Z,Jalan Bruas,a69c088e-f4cd-4675-a294-0ff71f968c88,F05-01734,F05-01734_2020-08-03T00:54:47Z,
1736,0.47826,Lorong Bruas,+,0.71,TR,14.16,14.16,16.4,0.0,2020-08-03T00:54:47Z,Jalan Bruas,a69c088e-f4cd-4675-a294-0ff71f968c88,F05-01734,F05-01734_2020-08-03T00:54:47Z,
1735,0.66187,Jalan Derumun,+,0.7,TR,17.0,17.0,26.6,3.30827,2020-08-03T00:54:47Z,Jalan Bruas,a69c088e-f4cd-4675-a294-0ff71f968c88,F05-01734,F05-01734_2020-08-03T00:54:47Z,
1741,0.03731,Jalan Tasik Permaisuri 2,+,0.72,TR,33.71,33.71,37.0,0.10312,2020-08-03T00:54:47Z,Jalan Budiman,9c88a18b-aaf6-4074-87a5-1dedf67d8d8f,F05-01738,F05-01738_2020-08-03T00:54:47Z,
1740,0.70836,Jalan Bangsawan,+,0.71,TR,36.51,36.51,42.0,0.79101,2020-08-03T00:54:47Z,Jalan Budiman,9c88a18b-aaf6-4074-87a5-1dedf67d8d8f,F05-01738,F05-01738_2020-08-03T00:54:47Z,
1739,0.21688,Jalan Yaacob Latif,+,0.7,TR,43.0,43.0,43.3,0.09237,2020-08-03T00:54:47Z,Jalan Budiman,9c88a18b-aaf6-4074-87a5-1dedf67d8d8f,F05-01738,F05-01738_2020-08-03T00:54:47Z,
1735,0.04284,Jalan Derumun,-,0.7,TR,36.0,36.0,28.8,0.0,2020-08-03T00:54:47Z,Jalan Bruas,e83c64c9-6164-40fe-90d0-a2c358950b60,F05+01734,F05+01734_2020-08-03T00:54:47Z,
1736,0.61902,Lorong Bruas,-,0.7,TR,23.0,23.0,22.8,0.0,2020-08-03T00:54:47Z,Jalan Bruas,e83c64c9-6164-40fe-90d0-a2c358950b60,F05+01734,F05+01734_2020-08-03T00:54:47Z,
1737,0.49963,Jalan Beringin,-,0.71,TR,35.78,35.78,30.7,0.0,2020-08-03T00:54:47Z,Jalan Bruas,e83c64c9-6164-40fe-90d0-a2c358950b60,F05+01734,F05+01734_2020-08-03T00:54:47Z,
1728,0.56841,Jalan Setiabistari/Jalan Medan,+,0.7,TR,34.0,34.0,26.9,0.0,2020-08-03T00:54:47Z,Jalan Beringin,680415d0-b70c-4254-9352-c4c9ae632c56,F05-01727,F05-01727_2020-08-03T00:54:47Z,
1733,0.61147,Jalan Setiamurni 1/70A/Persiaran Bukit Kiara,+,0.7,TR,34.0,34.0,28.4,0.0,2020-08-03T00:54:47Z,Jalan Beringin,680415d0-b70c-4254-9352-c4c9ae632c56,F05-01727,F05-01727_2020-08-03T00:54:47Z,
1732,1.39035,Jalan Setiabakti,+,0.73,TR,47.06,47.06,52.7,1.42726,2020-08-03T00:54:47Z,Jalan Beringin,680415d0-b70c-4254-9352-c4c9ae632c56,F05-01727,F05-01727_2020-08-03T00:54:47Z,
1731,0.12473,Jalan Bruas,+,0.76,TR,25.79,25.79,23.5,0.0,2020-08-03T00:54:47Z,Jalan Beringin,680415d0-b70c-4254-9352-c4c9ae632c56,F05-01727,F05-01727_2020-08-03T00:54:47Z,
1730,1.18668,Lingkaran Damansara/E23/Lebuhraya Skim Penyuraian Trafik KL-Barat,+,0.77,TR,38.68,38.68,42.2,0.16523,2020-08-03T00:54:47Z,Jalan Beringin,680415d0-b70c-4254-9352-c4c9ae632c56,F05-01727,F05-01727_2020-08-03T00:54:47Z,
1729,0.13004,Jalan Setiabudi/Jalan Johar,+,0.7,TR,27.0,27.0,21.6,0.0,2020-08-03T00:54:47Z,Jalan Beringin,680415d0-b70c-4254-9352-c4c9ae632c56,F05-01727,F05-01727_2020-08-03T00:54:47Z,
1728,0.57227,Jalan Setiabistari/Jalan Medan,-,0.7,TR,33.0,33.0,28.8,0.0,2020-08-03T00:54:47Z,Jalan Beringin,168bee36-30e0-4ee9-8511-d4081dd66b40,F05+01727,F05+01727_2020-08-03T00:54:47Z,
1729,0.72264,Jalan Setiabudi/Jalan Johar,-,0.7,TR,34.0,34.0,31.3,0.0,2020-08-03T00:54:47Z,Jalan Beringin,168bee36-30e0-4ee9-8511-d4081dd66b40,F05+01727,F05+01727_2020-08-03T00:54:47Z,
1730,0.48054,Lingkaran Damansara/E23/Lebuhraya Skim Penyuraian Trafik KL-Barat,-,0.71,TR,44.96,44.96,52.1,1.82643,2020-08-03T00:54:47Z,Jalan Beringin,168bee36-30e0-4ee9-8511-d4081dd66b40,F05+01727,F05+01727_2020-08-03T00:54:47Z,
1731,1.12969,Jalan Bruas,-,0.71,TR,54.72,54.72,51.1,0.0,2020-08-03T00:54:47Z,Jalan Beringin,168bee36-30e0-4ee9-8511-d4081dd66b40,F05+01727,F05+01727_2020-08-03T00:54:47Z,
1732,0.26611,Jalan Setiabakti,-,0.71,TR,28.88,28.88,31.9,0.01026,2020-08-03T00:54:47Z,Jalan Beringin,168bee36-30e0-4ee9-8511-d4081dd66b40,F05+01727,F05+01727_2020-08-03T00:54:47Z,
1733,1.32376,Jalan Setiamurni 1/70A/Persiaran Bukit Kiara,-,0.71,TR,46.94,46.94,39.3,0.0,2020-08-03T00:54:47Z,Jalan Beringin,168bee36-30e0-4ee9-8511-d4081dd66b40,F05+01727,F05+01727_2020-08-03T00:54:47Z,
1739,0.03001,Jalan Yaacob Latif,-,0.7,TR,30.0,30.0,39.0,2.05128,2020-08-03T00:54:47Z,Jalan Budiman,bdefe899-0e40-4682-abf3-42eee359c48e,F05+01738,F05+01738_2020-08-03T00:54:47Z,
1740,0.18687,Jalan Bangsawan,-,0.7,TR,36.0,36.0,41.6,0.83333,2020-08-03T00:54:47Z,Jalan Budiman,bdefe899-0e40-4682-abf3-42eee359c48e,F05+01738,F05+01738_2020-08-03T00:54:47Z,
1741,0.74567,Jalan Tasik Permaisuri 2,-,0.79,TR,31.96,31.96,"{'SS': [{'JF': 2.10378, 'LE': 0.53875, 'SP': 33.13, 'FF': 39.34, 'SU': 33.13}, {'JF': 3.14159, 'LE': 0.20691, 'SP': 29.26, 'FF': 50.06, 'SU': 29.26}]}",41.8,3.13952,2020-08-03T00:54:47Z,Jalan Budiman,bdefe899-0e40-4682-abf3-42eee359c48e,F05+01738,F05+01738_2020-08-03T00:54:47Z
1752,0.03972,Jalan Sundang,+,0.7,TR,25.0,25.0,28.0,0.0,2020-08-03T00:54:47Z,Jalan Bukit Keramat,5b931c42-dd92-4d65-9e74-936e31b6659a,F05-01750,F05-01750_2020-08-03T00:54:47Z,
1751,0.23948,Persiaran Gurney,+,0.7,TR,24.0,24.0,27.4,0.19464,2020-08-03T00:54:47Z,Jalan Bukit Keramat,5b931c42-dd92-4d65-9e74-936e31b6659a,F05-01750,F05-01750_2020-08-03T00:54:47Z,
1743,0.04733,Jalan Sultan Ismail,-,0.75,TR,12.91,12.91,31.8,3.14159,2020-08-03T00:54:47Z,Jalan Bukit Bintang,69071752-2aef-445b-af43-540a2e986aca,F05+01742,F05+01742_2020-08-03T00:54:47Z,
1744,0.12152,Changkat Bukit Bintang,-,0.75,TR,28.93,28.93,32.4,0.19337,2020-08-03T00:54:47Z,Jalan Bukit Bintang,69071752-2aef-445b-af43-540a2e986aca,F05+01742,F05+01742_2020-08-03T00:54:47Z,
1745,0.43576,Jalan Pudu,-,0.75,TR,22.58,22.58,26.8,0.60857,2020-08-03T00:54:47Z,Jalan Bukit Bintang,69071752-2aef-445b-af43-540a2e986aca,F05+01742,F05+01742_2020-08-03T00:54:47Z,
